index_type,period,distance_km,pickup_km,index_value
INCTL_INDEX,2013-08-01,800,,167.3021
INCTL_INDEX,2013-08-01,2400,,168.1849
INCTL_INDEX,2013-08-01,6000,,168.4518
INCTL_INDEX,2013-09-01,50,,164.2162
INCTL_INDEX,2013-09-01,400,,166.8078
INCTL_INDEX,2013-09-01,800,,167.8047
INCTL_INDEX,2013-09-01,2400,,168.6073
INCTL_INDEX,2013-09-01,6000,,168.8335
INCTL_INDEX,2013-10-01,50,,165.2577
INCTL_INDEX,2013-10-01,400,,167.505
INCTL_INDEX,2013-10-01,800,,168.405
INCTL_INDEX,2013-10-01,2400,,169.0069
INCTL_INDEX,2013-10-01,6000,,169.1148
INCTL_INDEX,2013-11-01,50,,165.6944
INCTL_INDEX,2013-11-01,400,,167.7961
INCTL_INDEX,2013-11-01,800,,168.6532
INCTL_INDEX,2013-11-01,2400,,169.1729
INCTL_INDEX,2013-11-01,6000,,169.2334
INCTL_INDEX,2013-12-01,50,,166.2458
INCTL_INDEX,2013-12-01,400,,169.7032
INCTL_INDEX,2013-12-01,800,,171.0604
INCTL_INDEX,2013-12-01,2400,,172.2001
INCTL_INDEX,2013-12-01,6000,,172.5534
INCTL_INDEX,2014-01-01,50,,168.4476
INCTL_INDEX,2014-01-01,400,,172.3049
INCTL_INDEX,2014-01-01,800,,173.7981
INCTL_INDEX,2014-01-01,2400,,175.132
INCTL_INDEX,2014-01-01,6000,,175.584
INCTL_INDEX,2014-02-01,50,,167.6277
INCTL_INDEX,2014-02-01,400,,171.383
INCTL_INDEX,2014-02-01,800,,172.8792
INCTL_INDEX,2014-02-01,2400,,174.1132
INCTL_INDEX,2014-02-01,6000,,174.4881
INCTL_INDEX,2014-03-01,50,,168.3343
INCTL_INDEX,2014-03-01,400,,171.5968
INCTL_INDEX,2014-03-01,800,,172.9247
INCTL_INDEX,2014-03-01,2400,,173.9133
INCTL_INDEX,2014-03-01,6000,,174.1615
INCTL_INDEX,2014-04-01,50,,169.4614
INCTL_INDEX,2014-04-01,400,,172.3633
INCTL_INDEX,2014-04-01,800,,173.59
INCTL_INDEX,2014-04-01,2400,,174.368
INCTL_INDEX,2014-04-01,6000,,174.492
INCTL_INDEX,2014-05-01,50,,172.5805
INCTL_INDEX,2014-05-01,400,,174.9971
INCTL_INDEX,2014-05-01,800,,176.0038
INCTL_INDEX,2014-05-01,2400,,176.6087
INCTL_INDEX,2014-05-01,6000,,176.6793
INCTL_INDEX,2014-06-01,50,,172.0621
INCTL_INDEX,2014-06-01,400,,174.7685
INCTL_INDEX,2014-06-01,800,,175.8585
INCTL_INDEX,2014-06-01,2400,,176.6291
INCTL_INDEX,2014-06-01,6000,,176.796
INCTL_INDEX,2014-07-01,50,,171.4142
INCTL_INDEX,2014-07-01,400,,174.3589
INCTL_INDEX,2014-07-01,800,,175.5155
INCTL_INDEX,2014-07-01,2400,,176.4255
INCTL_INDEX,2014-07-01,6000,,176.675
INCTL_INDEX,2014-08-01,50,,171.7249
INCTL_INDEX,2014-08-01,400,,174.3931
INCTL_INDEX,2014-08-01,800,,175.4158
INCTL_INDEX,2014-08-01,2400,,176.2418
INCTL_INDEX,2014-08-01,6000,,176.4753
INCTL_INDEX,2014-09-01,50,,171.5655
INCTL_INDEX,2014-09-01,400,,174.204
INCTL_INDEX,2014-09-01,800,,175.2189
INCTL_INDEX,2014-09-01,2400,,176.0272
INCTL_INDEX,2014-09-01,6000,,176.25
INCTL_INDEX,2014-10-01,50,,172.5895
INCTL_INDEX,2014-10-01,400,,175.4911
INCTL_INDEX,2014-10-01,800,,176.5842
INCTL_INDEX,2014-10-01,2400,,177.5365
INCTL_INDEX,2014-10-01,6000,,177.8408
INCTL_INDEX,2014-11-01,50,,173.9281
INCTL_INDEX,2014-11-01,400,,177.7384
INCTL_INDEX,2014-11-01,800,,179.169
INCTL_INDEX,2014-11-01,2400,,180.5317
INCTL_INDEX,2014-11-01,6000,,181.0273
INCTL_INDEX,2014-12-01,50,,175.1059
INCTL_INDEX,2014-12-01,400,,178.7348
INCTL_INDEX,2014-12-01,800,,180.1177
INCTL_INDEX,2014-12-01,2400,,181.3689
INCTL_INDEX,2014-12-01,6000,,181.7965
INCTL_INDEX,2015-01-01,50,,175.4743
INCTL_INDEX,2015-01-01,400,,179.1112
INCTL_INDEX,2015-01-01,800,,180.4995
INCTL_INDEX,2015-01-01,2400,,181.7504
INCTL_INDEX,2015-01-01,6000,,182.1757
INCTL_INDEX,2015-02-01,50,,176.8881
INCTL_INDEX,2015-02-01,400,,182.4199
INCTL_INDEX,2015-02-01,800,,184.4994
INCTL_INDEX,2015-02-01,2400,,186.626
INCTL_INDEX,2015-02-01,6000,,187.4702
INCTL_INDEX,2015-03-01,50,,177.5886
INCTL_INDEX,2015-03-01,400,,183.0344
INCTL_INDEX,2015-03-01,800,,185.0822
INCTL_INDEX,2015-03-01,2400,,187.1678
INCTL_INDEX,2015-03-01,6000,,187.992
INCTL_INDEX,2015-04-01,50,,178.175
INCTL_INDEX,2015-04-01,400,,183.2583
INCTL_INDEX,2015-04-01,800,,185.1953
INCTL_INDEX,2015-04-01,2400,,187.0827
INCTL_INDEX,2015-04-01,6000,,187.7956
INCTL_INDEX,2015-05-01,50,,182.3821
INCTL_INDEX,2015-05-01,400,,186.7205
INCTL_INDEX,2015-05-01,800,,188.3473
INCTL_INDEX,2015-05-01,2400,,189.9331
INCTL_INDEX,2015-05-01,6000,,190.5268
INCTL_INDEX,2015-06-01,50,,182.9049
INCTL_INDEX,2015-06-01,400,,187.2471
INCTL_INDEX,2015-06-01,800,,188.8728
INCTL_INDEX,2015-06-01,2400,,190.4628
INCTL_INDEX,2015-06-01,6000,,191.0601
INCTL_INDEX,2015-07-01,50,,184.5264
INCTL_INDEX,2015-07-01,400,,188.2136
INCTL_INDEX,2015-07-01,800,,189.5829
INCTL_INDEX,2015-07-01,2400,,190.8896
INCTL_INDEX,2015-07-01,6000,,191.363
INCTL_INDEX,2015-08-01,50,,185.113
INCTL_INDEX,2015-08-01,400,,188.6845
INCTL_INDEX,2015-08-01,800,,190.0186
INCTL_INDEX,2015-08-01,2400,,191.261
INCTL_INDEX,2015-08-01,6000,,191.6978
INCTL_INDEX,2015-09-01,50,,185.4215
INCTL_INDEX,2015-09-01,400,,188.9587
INCTL_INDEX,2015-09-01,800,,190.2875
INCTL_INDEX,2015-09-01,2400,,191.5035
INCTL_INDEX,2015-09-01,6000,,191.9221
INCTL_INDEX,2015-10-01,50,,186.9063
INCTL_INDEX,2015-10-01,400,,191.0449
INCTL_INDEX,2015-10-01,800,,192.6316
INCTL_INDEX,2015-10-01,2400,,194.0713
INCTL_INDEX,2015-10-01,6000,,194.5674
INCTL_INDEX,2015-11-01,50,,188.8198
INCTL_INDEX,2015-11-01,400,,192.8817
INCTL_INDEX,2015-11-01,800,,194.4786
INCTL_INDEX,2015-11-01,2400,,195.8273
INCTL_INDEX,2015-11-01,6000,,196.25
INCTL_INDEX,2015-12-01,50,,190.9149
INCTL_INDEX,2015-12-01,400,,194.7954
INCTL_INDEX,2015-12-01,800,,196.3488
INCTL_INDEX,2015-12-01,2400,,197.5785
INCTL_INDEX,2015-12-01,6000,,197.9257
INCTL_INDEX,2016-01-01,50,,191.0045
INCTL_INDEX,2016-01-01,400,,194.9409
INCTL_INDEX,2016-01-01,800,,196.5235
INCTL_INDEX,2016-01-01,2400,,197.7671
INCTL_INDEX,2016-01-01,6000,,198.1143
