index_type,period,distance_km,pickup_km,index_value
INCTF_DETAIL,2002-09-01,400,90,208.6692
INCTF_DETAIL,2002-09-01,800,10,203.5373
INCTF_DETAIL,2002-09-01,800,40,203.8174
INCTF_DETAIL,2002-09-01,800,90,205.3078
INCTF_DETAIL,2002-09-01,2400,10,202.4282
INCTF_DETAIL,2002-09-01,2400,40,201.9097
INCTF_DETAIL,2002-09-01,2400,90,202.7002
INCTF_DETAIL,2002-09-01,6000,10,203.4688
INCTF_DETAIL,2002-09-01,6000,40,202.5356
INCTF_DETAIL,2002-09-01,6000,90,203.2331
INCTF_DETAIL,2002-10-01,50,10,212.9184
INCTF_DETAIL,2002-10-01,50,40,207.1519
INCTF_DETAIL,2002-10-01,50,90,204.9686
INCTF_DETAIL,2002-10-01,400,10,214.5335
INCTF_DETAIL,2002-10-01,400,40,207.9965
INCTF_DETAIL,2002-10-01,400,90,210.245
INCTF_DETAIL,2002-10-01,800,10,204.9686
INCTF_DETAIL,2002-10-01,800,40,205.3112
INCTF_DETAIL,2002-10-01,800,90,206.9538
INCTF_DETAIL,2002-10-01,2400,10,204.1785
INCTF_DETAIL,2002-10-01,2400,40,203.6757
INCTF_DETAIL,2002-10-01,2400,90,204.5307
INCTF_DETAIL,2002-10-01,6000,10,205.4685
INCTF_DETAIL,2002-10-01,6000,40,204.5338
INCTF_DETAIL,2002-10-01,6000,90,205.2508
INCTF_DETAIL,2002-11-01,50,10,214.0875
INCTF_DETAIL,2002-11-01,50,40,210.7502
INCTF_DETAIL,2002-11-01,50,90,210.4785
INCTF_DETAIL,2002-11-01,400,10,216.3065
INCTF_DETAIL,2002-11-01,400,40,211.8894
INCTF_DETAIL,2002-11-01,400,90,214.7499
INCTF_DETAIL,2002-11-01,800,10,210.4785
INCTF_DETAIL,2002-11-01,800,40,210.9182
INCTF_DETAIL,2002-11-01,800,90,212.8092
INCTF_DETAIL,2002-11-01,2400,10,213.6032
INCTF_DETAIL,2002-11-01,2400,40,212.961
INCTF_DETAIL,2002-11-01,2400,90,213.5895
INCTF_DETAIL,2002-11-01,6000,10,217.8369
INCTF_DETAIL,2002-11-01,6000,40,216.7139
INCTF_DETAIL,2002-11-01,6000,90,217.1481
INCTF_DETAIL,2002-12-01,50,10,214.4216
INCTF_DETAIL,2002-12-01,50,40,211.9416
INCTF_DETAIL,2002-12-01,50,90,212.3294
INCTF_DETAIL,2002-12-01,400,10,216.8631
INCTF_DETAIL,2002-12-01,400,40,213.1888
INCTF_DETAIL,2002-12-01,400,90,216.2698
INCTF_DETAIL,2002-12-01,800,10,212.3294
INCTF_DETAIL,2002-12-01,800,40,212.8171
INCTF_DETAIL,2002-12-01,800,90,214.8035
INCTF_DETAIL,2002-12-01,2400,10,216.837
INCTF_DETAIL,2002-12-01,2400,40,216.1473
INCTF_DETAIL,2002-12-01,2400,90,216.7028
INCTF_DETAIL,2002-12-01,6000,10,222.0996
INCTF_DETAIL,2002-12-01,6000,40,220.9112
INCTF_DETAIL,2002-12-01,6000,90,221.2499
INCTF_DETAIL,2003-01-01,50,10,216.0427
INCTF_DETAIL,2003-01-01,50,40,215.7919
INCTF_DETAIL,2003-01-01,50,90,217.9268
INCTF_DETAIL,2003-01-01,400,10,218.94
INCTF_DETAIL,2003-01-01,400,40,217.2218
INCTF_DETAIL,2003-01-01,400,90,220.6845
INCTF_DETAIL,2003-01-01,800,10,217.9268
INCTF_DETAIL,2003-01-01,800,40,218.4402
INCTF_DETAIL,2003-01-01,800,90,220.4988
INCTF_DETAIL,2003-01-01,2400,10,226.0572
INCTF_DETAIL,2003-01-01,2400,40,225.1913
INCTF_DETAIL,2003-01-01,2400,90,225.4319
INCTF_DETAIL,2003-01-01,6000,10,234.0432
INCTF_DETAIL,2003-01-01,6000,40,232.6511
INCTF_DETAIL,2003-01-01,6000,90,232.6658
INCTF_DETAIL,2003-02-01,50,10,217.8904
INCTF_DETAIL,2003-02-01,50,40,217.2713
INCTF_DETAIL,2003-02-01,50,90,219.1455
INCTF_DETAIL,2003-02-01,400,10,220.9216
INCTF_DETAIL,2003-02-01,400,40,218.8376
INCTF_DETAIL,2003-02-01,400,90,222.5773
INCTF_DETAIL,2003-02-01,800,10,219.1455
INCTF_DETAIL,2003-02-01,800,40,219.7828
INCTF_DETAIL,2003-02-01,800,90,222.1147
INCTF_DETAIL,2003-02-01,2400,10,226.7598
INCTF_DETAIL,2003-02-01,2400,40,225.9919
INCTF_DETAIL,2003-02-01,2400,90,226.4647
INCTF_DETAIL,2003-02-01,6000,10,234.3766
INCTF_DETAIL,2003-02-01,6000,40,233.0472
INCTF_DETAIL,2003-02-01,6000,90,233.2203
INCTF_DETAIL,2003-03-01,50,10,219.0934
INCTF_DETAIL,2003-03-01,50,40,218.8617
INCTF_DETAIL,2003-03-01,50,90,221.0418
INCTF_DETAIL,2003-03-01,400,10,222.2893
INCTF_DETAIL,2003-03-01,400,40,220.5182
INCTF_DETAIL,2003-03-01,400,90,224.4498
INCTF_DETAIL,2003-03-01,800,10,221.0418
INCTF_DETAIL,2003-03-01,800,40,221.732
INCTF_DETAIL,2003-03-01,800,90,224.1815
INCTF_DETAIL,2003-03-01,2400,10,229.3125
INCTF_DETAIL,2003-03-01,2400,40,228.5404
INCTF_DETAIL,2003-03-01,2400,90,229.0275
INCTF_DETAIL,2003-03-01,6000,10,237.4343
INCTF_DETAIL,2003-03-01,6000,40,236.0811
INCTF_DETAIL,2003-03-01,6000,90,236.2349
INCTF_DETAIL,2003-04-01,50,10,219.1349
INCTF_DETAIL,2003-04-01,50,40,218.9669
INCTF_DETAIL,2003-04-01,50,90,221.2055
INCTF_DETAIL,2003-04-01,400,10,222.2922
INCTF_DETAIL,2003-04-01,400,40,220.594
INCTF_DETAIL,2003-04-01,400,90,224.4651
INCTF_DETAIL,2003-04-01,800,10,221.2055
INCTF_DETAIL,2003-04-01,800,40,221.8659
INCTF_DETAIL,2003-04-01,800,90,224.2541
INCTF_DETAIL,2003-04-01,2400,10,229.5962
INCTF_DETAIL,2003-04-01,2400,40,228.7977
INCTF_DETAIL,2003-04-01,2400,90,229.2293
INCTF_DETAIL,2003-04-01,6000,10,237.8066
INCTF_DETAIL,2003-04-01,6000,40,236.4354
INCTF_DETAIL,2003-04-01,6000,90,236.5541
INCTF_DETAIL,2003-05-01,50,10,225.6623
INCTF_DETAIL,2003-05-01,50,40,224.1765
INCTF_DETAIL,2003-05-01,50,90,225.4516
INCTF_DETAIL,2003-05-01,400,10,228.8044
INCTF_DETAIL,2003-05-01,400,40,225.8646
INCTF_DETAIL,2003-05-01,400,90,229.8729
INCTF_DETAIL,2003-05-01,800,10,225.4516
INCTF_DETAIL,2003-05-01,800,40,226.2182
INCTF_DETAIL,2003-05-01,800,90,228.8486
INCTF_DETAIL,2003-05-01,2400,10,231.9685
INCTF_DETAIL,2003-05-01,2400,40,231.3098
INCTF_DETAIL,2003-05-01,2400,90,232.0839
INCTF_DETAIL,2003-05-01,6000,10,238.8259
INCTF_DETAIL,2003-05-01,6000,40,237.5634
INCTF_DETAIL,2003-05-01,6000,90,237.9632
INCTF_DETAIL,2003-06-01,50,10,225.5669
INCTF_DETAIL,2003-06-01,50,40,223.9451
INCTF_DETAIL,2003-06-01,50,90,225.1122
INCTF_DETAIL,2003-06-01,400,10,228.6031
INCTF_DETAIL,2003-06-01,400,40,225.5576
INCTF_DETAIL,2003-06-01,400,90,229.4118
INCTF_DETAIL,2003-06-01,800,10,225.1122
INCTF_DETAIL,2003-06-01,800,40,225.8234
INCTF_DETAIL,2003-06-01,800,90,228.3361
INCTF_DETAIL,2003-06-01,2400,10,231.4049
INCTF_DETAIL,2003-06-01,2400,40,230.7236
INCTF_DETAIL,2003-06-01,2400,90,231.4407
INCTF_DETAIL,2003-06-01,6000,10,238.093
INCTF_DETAIL,2003-06-01,6000,40,236.8248
INCTF_DETAIL,2003-06-01,6000,90,237.1997
INCTF_DETAIL,2003-07-01,50,10,242.8706
INCTF_DETAIL,2003-07-01,50,40,238.6845
INCTF_DETAIL,2003-07-01,50,90,238.0337
INCTF_DETAIL,2003-07-01,400,10,245.1044
INCTF_DETAIL,2003-07-01,400,40,239.7647
INCTF_DETAIL,2003-07-01,400,90,242.5885
INCTF_DETAIL,2003-07-01,800,10,238.0337
INCTF_DETAIL,2003-07-01,800,40,238.3904
INCTF_DETAIL,2003-07-01,800,90,240.2177
INCTF_DETAIL,2003-07-01,2400,10,240.8762
INCTF_DETAIL,2003-07-01,2400,40,240.091
INCTF_DETAIL,2003-07-01,2400,90,240.6645
INCTF_DETAIL,2003-07-01,6000,10,245.1198
INCTF_DETAIL,2003-07-01,6000,40,243.8372
INCTF_DETAIL,2003-07-01,6000,90,244.2799
INCTF_DETAIL,2003-08-01,50,10,244.336
INCTF_DETAIL,2003-08-01,50,40,240.3128
INCTF_DETAIL,2003-08-01,50,90,239.8047
INCTF_DETAIL,2003-08-01,400,10,246.6716
INCTF_DETAIL,2003-08-01,400,40,241.4591
INCTF_DETAIL,2003-08-01,400,90,244.4145
INCTF_DETAIL,2003-08-01,800,10,239.8047
INCTF_DETAIL,2003-08-01,800,40,240.201
INCTF_DETAIL,2003-08-01,800,90,242.1201
INCTF_DETAIL,2003-08-01,2400,10,242.9677
INCTF_DETAIL,2003-08-01,2400,40,242.1859
INCTF_DETAIL,2003-08-01,2400,90,242.7862
INCTF_DETAIL,2003-08-01,6000,10,247.465
INCTF_DETAIL,2003-08-01,6000,40,246.1704
INCTF_DETAIL,2003-08-01,6000,90,246.6176
INCTF_DETAIL,2003-09-01,50,10,244.5849
INCTF_DETAIL,2003-09-01,50,40,240.2438
INCTF_DETAIL,2003-09-01,50,90,239.494
INCTF_DETAIL,2003-09-01,400,10,246.92
INCTF_DETAIL,2003-09-01,400,40,241.4081
INCTF_DETAIL,2003-09-01,400,90,244.3998
INCTF_DETAIL,2003-09-01,800,10,239.494
INCTF_DETAIL,2003-09-01,800,40,239.9213
INCTF_DETAIL,2003-09-01,800,90,241.9084
INCTF_DETAIL,2003-09-01,2400,10,242.1586
INCTF_DETAIL,2003-09-01,2400,40,241.4194
INCTF_DETAIL,2003-09-01,2400,90,242.1172
INCTF_DETAIL,2003-09-01,6000,10,246.2814
INCTF_DETAIL,2003-09-01,6000,40,245.0256
INCTF_DETAIL,2003-09-01,6000,90,245.5477
INCTF_DETAIL,2003-10-01,50,10,247.2916
INCTF_DETAIL,2003-10-01,50,40,243.879
INCTF_DETAIL,2003-10-01,50,90,243.8814
INCTF_DETAIL,2003-10-01,400,10,249.8313
INCTF_DETAIL,2003-10-01,400,40,245.1296
INCTF_DETAIL,2003-10-01,400,90,248.3031
INCTF_DETAIL,2003-10-01,800,10,243.8814
INCTF_DETAIL,2003-10-01,800,40,244.3191
INCTF_DETAIL,2003-10-01,800,90,246.3456
INCTF_DETAIL,2003-10-01,2400,10,248.1436
INCTF_DETAIL,2003-10-01,2400,40,247.3179
INCTF_DETAIL,2003-10-01,2400,90,247.878
INCTF_DETAIL,2003-10-01,6000,10,253.4913
INCTF_DETAIL,2003-10-01,6000,40,252.1345
INCTF_DETAIL,2003-10-01,6000,90,252.5172
INCTF_DETAIL,2003-11-01,50,10,247.2502
INCTF_DETAIL,2003-11-01,50,40,243.778
INCTF_DETAIL,2003-11-01,50,90,243.7275
INCTF_DETAIL,2003-11-01,400,10,249.8285
INCTF_DETAIL,2003-11-01,400,40,245.067
INCTF_DETAIL,2003-11-01,400,90,248.3286
INCTF_DETAIL,2003-11-01,800,10,243.7275
INCTF_DETAIL,2003-11-01,800,40,244.2079
INCTF_DETAIL,2003-11-01,800,90,246.3127
INCTF_DETAIL,2003-11-01,2400,10,247.9011
INCTF_DETAIL,2003-11-01,2400,40,247.1072
INCTF_DETAIL,2003-11-01,2400,90,247.7292
INCTF_DETAIL,2003-11-01,6000,10,253.1789
INCTF_DETAIL,2003-11-01,6000,40,251.84
INCTF_DETAIL,2003-11-01,6000,90,252.2628
INCTF_DETAIL,2003-12-01,50,10,246.8021
INCTF_DETAIL,2003-12-01,50,40,243.1932
INCTF_DETAIL,2003-12-01,50,90,243.0354
INCTF_DETAIL,2003-12-01,400,10,249.0825
INCTF_DETAIL,2003-12-01,400,40,244.2487
INCTF_DETAIL,2003-12-01,400,90,247.0281
INCTF_DETAIL,2003-12-01,800,10,243.0354
INCTF_DETAIL,2003-12-01,800,40,243.324
INCTF_DETAIL,2003-12-01,800,90,245.0299
INCTF_DETAIL,2003-12-01,2400,10,246.9636
INCTF_DETAIL,2003-12-01,2400,40,246.0661
INCTF_DETAIL,2003-12-01,2400,90,246.4417
INCTF_DETAIL,2003-12-01,6000,10,252.0511
INCTF_DETAIL,2003-12-01,6000,40,250.6702
INCTF_DETAIL,2003-12-01,6000,90,250.9575
INCTF_DETAIL,2004-01-01,50,10,247.5146
INCTF_DETAIL,2004-01-01,50,40,244.166
INCTF_DETAIL,2004-01-01,50,90,244.2201
INCTF_DETAIL,2004-01-01,400,10,250.0175
INCTF_DETAIL,2004-01-01,400,40,245.3817
INCTF_DETAIL,2004-01-01,400,90,248.4861
INCTF_DETAIL,2004-01-01,800,10,244.2201
INCTF_DETAIL,2004-01-01,800,40,244.6248
INCTF_DETAIL,2004-01-01,800,90,246.5821
INCTF_DETAIL,2004-01-01,2400,10,248.5966
INCTF_DETAIL,2004-01-01,2400,40,247.7457
INCTF_DETAIL,2004-01-01,2400,90,248.2447
INCTF_DETAIL,2004-01-01,6000,10,254.0337
INCTF_DETAIL,2004-01-01,6000,40,252.6572
INCTF_DETAIL,2004-01-01,6000,90,252.9998
INCTF_DETAIL,2004-02-01,50,10,250.853
INCTF_DETAIL,2004-02-01,50,40,247.3241
INCTF_DETAIL,2004-02-01,50,90,247.2731
INCTF_DETAIL,2004-02-01,400,10,253.3362
INCTF_DETAIL,2004-02-01,400,40,248.5232
INCTF_DETAIL,2004-02-01,400,90,251.6017
INCTF_DETAIL,2004-02-01,800,10,247.2731
INCTF_DETAIL,2004-02-01,800,40,247.6639
INCTF_DETAIL,2004-02-01,800,90,249.6035
INCTF_DETAIL,2004-02-01,2400,10,251.4912
INCTF_DETAIL,2004-02-01,2400,40,250.6276
INCTF_DETAIL,2004-02-01,2400,90,251.1262
INCTF_DETAIL,2004-02-01,6000,10,256.8381
INCTF_DETAIL,2004-02-01,6000,40,255.4483
INCTF_DETAIL,2004-02-01,6000,90,255.7999
INCTF_DETAIL,2004-03-01,50,10,252.3007
INCTF_DETAIL,2004-03-01,50,40,249.1677
INCTF_DETAIL,2004-03-01,50,90,249.4444
INCTF_DETAIL,2004-03-01,400,10,254.9128
INCTF_DETAIL,2004-03-01,400,40,250.4343
INCTF_DETAIL,2004-03-01,400,90,253.6541
INCTF_DETAIL,2004-03-01,800,10,249.4444
INCTF_DETAIL,2004-03-01,800,40,249.8628
INCTF_DETAIL,2004-03-01,800,90,251.8771
INCTF_DETAIL,2004-03-01,2400,10,254.3582
INCTF_DETAIL,2004-03-01,2400,40,253.4715
INCTF_DETAIL,2004-03-01,2400,90,253.9474
INCTF_DETAIL,2004-03-01,6000,10,260.2406
INCTF_DETAIL,2004-03-01,6000,40,258.8139
INCTF_DETAIL,2004-03-01,6000,90,259.126
INCTF_DETAIL,2004-04-01,50,10,252.223
INCTF_DETAIL,2004-04-01,50,40,249.1677
INCTF_DETAIL,2004-04-01,50,90,249.5018
INCTF_DETAIL,2004-04-01,400,10,254.7134
INCTF_DETAIL,2004-04-01,400,40,250.3275
INCTF_DETAIL,2004-04-01,400,90,253.332
INCTF_DETAIL,2004-04-01,800,10,249.5018
INCTF_DETAIL,2004-04-01,800,40,249.8277
INCTF_DETAIL,2004-04-01,800,90,251.6417
INCTF_DETAIL,2004-04-01,2400,10,254.5369
INCTF_DETAIL,2004-04-01,2400,40,253.5862
INCTF_DETAIL,2004-04-01,2400,90,253.9147
INCTF_DETAIL,2004-04-01,6000,10,260.5105
INCTF_DETAIL,2004-04-01,6000,40,259.0457
INCTF_DETAIL,2004-04-01,6000,90,259.2665
INCTF_DETAIL,2004-05-01,50,10,259.4701
INCTF_DETAIL,2004-05-01,50,40,256.2564
INCTF_DETAIL,2004-05-01,50,90,256.5454
INCTF_DETAIL,2004-05-01,400,10,262.171
INCTF_DETAIL,2004-05-01,400,40,257.5695
INCTF_DETAIL,2004-05-01,400,90,260.9032
INCTF_DETAIL,2004-05-01,800,10,256.5454
INCTF_DETAIL,2004-05-01,800,40,256.9856
INCTF_DETAIL,2004-05-01,800,90,259.0712
INCTF_DETAIL,2004-05-01,2400,10,261.6112
INCTF_DETAIL,2004-05-01,2400,40,260.7044
INCTF_DETAIL,2004-05-01,2400,90,261.203
INCTF_DETAIL,2004-05-01,6000,10,267.671
INCTF_DETAIL,2004-05-01,6000,40,266.206
INCTF_DETAIL,2004-05-01,6000,90,266.5318
INCTF_DETAIL,2004-06-01,50,10,260.6938
INCTF_DETAIL,2004-06-01,50,40,259.0897
INCTF_DETAIL,2004-06-01,50,90,260.6494
INCTF_DETAIL,2004-06-01,400,10,263.8718
INCTF_DETAIL,2004-06-01,400,40,260.6592
INCTF_DETAIL,2004-06-01,400,90,264.5207
INCTF_DETAIL,2004-06-01,800,10,260.6494
INCTF_DETAIL,2004-06-01,800,40,261.2091
INCTF_DETAIL,2004-06-01,800,90,263.5639
INCTF_DETAIL,2004-06-01,2400,10,268.3589
INCTF_DETAIL,2004-06-01,2400,40,267.3856
INCTF_DETAIL,2004-06-01,2400,90,267.798
INCTF_DETAIL,2004-06-01,6000,10,276.417
INCTF_DETAIL,2004-06-01,6000,40,274.8374
INCTF_DETAIL,2004-06-01,6000,90,275.0092
INCTF_DETAIL,2004-07-01,50,10,266.936
INCTF_DETAIL,2004-07-01,50,40,264.4592
INCTF_DETAIL,2004-07-01,50,90,265.4048
INCTF_DETAIL,2004-07-01,400,10,269.6701
INCTF_DETAIL,2004-07-01,400,40,265.7063
INCTF_DETAIL,2004-07-01,400,90,268.9297
INCTF_DETAIL,2004-07-01,800,10,265.4048
INCTF_DETAIL,2004-07-01,800,40,265.7226
INCTF_DETAIL,2004-07-01,800,90,267.5932
INCTF_DETAIL,2004-07-01,2400,10,271.9537
INCTF_DETAIL,2004-07-01,2400,40,270.8679
INCTF_DETAIL,2004-07-01,2400,90,271.0588
INCTF_DETAIL,2004-07-01,6000,10,279.1934
INCTF_DETAIL,2004-07-01,6000,40,277.5651
INCTF_DETAIL,2004-07-01,6000,90,277.6586
INCTF_DETAIL,2004-08-01,50,10,270.6912
INCTF_DETAIL,2004-08-01,50,40,267.7242
INCTF_DETAIL,2004-08-01,50,90,268.4444
INCTF_DETAIL,2004-08-01,400,10,273.4117
INCTF_DETAIL,2004-08-01,400,40,268.9672
INCTF_DETAIL,2004-08-01,400,90,272.2022
INCTF_DETAIL,2004-08-01,800,10,268.4444
INCTF_DETAIL,2004-08-01,800,40,268.7606
INCTF_DETAIL,2004-08-01,800,90,270.6448
INCTF_DETAIL,2004-08-01,2400,10,274.5711
INCTF_DETAIL,2004-08-01,2400,40,273.4836
INCTF_DETAIL,2004-08-01,2400,90,273.6896
INCTF_DETAIL,2004-08-01,6000,10,281.2437
INCTF_DETAIL,2004-08-01,6000,40,279.6172
INCTF_DETAIL,2004-08-01,6000,90,279.7336
INCTF_DETAIL,2004-09-01,50,10,278.2581
INCTF_DETAIL,2004-09-01,50,40,274.5136
INCTF_DETAIL,2004-09-01,50,90,275.0166
INCTF_DETAIL,2004-09-01,400,10,280.5729
INCTF_DETAIL,2004-09-01,400,40,275.4235
INCTF_DETAIL,2004-09-01,400,90,278.2022
INCTF_DETAIL,2004-09-01,800,10,275.0166
INCTF_DETAIL,2004-09-01,800,40,275.0722
INCTF_DETAIL,2004-09-01,800,90,276.5969
INCTF_DETAIL,2004-09-01,2400,10,280.8284
INCTF_DETAIL,2004-09-01,2400,40,279.5719
INCTF_DETAIL,2004-09-01,2400,90,279.5571
INCTF_DETAIL,2004-09-01,6000,10,286.7604
INCTF_DETAIL,2004-09-01,6000,40,285.0273
INCTF_DETAIL,2004-09-01,6000,90,285.0259
INCTF_DETAIL,2004-10-01,50,10,273.687
INCTF_DETAIL,2004-10-01,50,40,271.6827
INCTF_DETAIL,2004-10-01,50,90,272.8163
INCTF_DETAIL,2004-10-01,400,10,276.5506
INCTF_DETAIL,2004-10-01,400,40,272.9855
INCTF_DETAIL,2004-10-01,400,90,276.3282
INCTF_DETAIL,2004-10-01,800,10,272.8163
INCTF_DETAIL,2004-10-01,800,40,273.1523
INCTF_DETAIL,2004-10-01,800,90,275.09
INCTF_DETAIL,2004-10-01,2400,10,279.8644
INCTF_DETAIL,2004-10-01,2400,40,278.7455
INCTF_DETAIL,2004-10-01,2400,90,278.9392
INCTF_DETAIL,2004-10-01,6000,10,287.9919
INCTF_DETAIL,2004-10-01,6000,40,286.3022
INCTF_DETAIL,2004-10-01,6000,90,286.3823
INCTF_DETAIL,2004-11-01,50,10,274.4027
INCTF_DETAIL,2004-11-01,50,40,272.5355
INCTF_DETAIL,2004-11-01,50,90,273.7121
INCTF_DETAIL,2004-11-01,400,10,277.3465
INCTF_DETAIL,2004-11-01,400,40,273.8949
INCTF_DETAIL,2004-11-01,400,90,277.3277
INCTF_DETAIL,2004-11-01,800,10,273.7121
INCTF_DETAIL,2004-11-01,800,40,274.0881
INCTF_DETAIL,2004-11-01,800,90,276.0927
INCTF_DETAIL,2004-11-01,2400,10,280.8545
INCTF_DETAIL,2004-11-01,2400,40,279.7526
INCTF_DETAIL,2004-11-01,2400,90,279.9798
INCTF_DETAIL,2004-11-01,6000,10,289.1844
INCTF_DETAIL,2004-11-01,6000,40,287.4978
INCTF_DETAIL,2004-11-01,6000,90,287.5948
INCTF_DETAIL,2004-12-01,50,10,276.9264
INCTF_DETAIL,2004-12-01,50,40,275.6822
INCTF_DETAIL,2004-12-01,50,90,277.2627
INCTF_DETAIL,2004-12-01,400,10,279.975
INCTF_DETAIL,2004-12-01,400,40,277.0885
INCTF_DETAIL,2004-12-01,400,90,280.6049
INCTF_DETAIL,2004-12-01,800,10,277.2627
INCTF_DETAIL,2004-12-01,800,40,277.6506
INCTF_DETAIL,2004-12-01,800,90,279.69
INCTF_DETAIL,2004-12-01,2400,10,285.2653
INCTF_DETAIL,2004-12-01,2400,40,284.1322
INCTF_DETAIL,2004-12-01,2400,90,284.3415
INCTF_DETAIL,2004-12-01,6000,10,294.5976
INCTF_DETAIL,2004-12-01,6000,40,292.8596
INCTF_DETAIL,2004-12-01,6000,90,292.9262
INCTF_DETAIL,2005-01-01,50,10,277.7216
INCTF_DETAIL,2005-01-01,50,40,276.6694
INCTF_DETAIL,2005-01-01,50,90,278.3139
INCTF_DETAIL,2005-01-01,400,10,280.8441
INCTF_DETAIL,2005-01-01,400,40,278.124
INCTF_DETAIL,2005-01-01,400,90,281.717
INCTF_DETAIL,2005-01-01,800,10,278.3139
INCTF_DETAIL,2005-01-01,800,40,278.7338
INCTF_DETAIL,2005-01-01,800,90,280.8277
INCTF_DETAIL,2005-01-01,2400,10,286.484
INCTF_DETAIL,2005-01-01,2400,40,285.3608
INCTF_DETAIL,2005-01-01,2400,90,285.5939
INCTF_DETAIL,2005-01-01,6000,10,296.1218
INCTF_DETAIL,2005-01-01,6000,40,294.38
INCTF_DETAIL,2005-01-01,6000,90,294.4553
INCTF_DETAIL,2005-02-01,50,10,278.6464
INCTF_DETAIL,2005-02-01,50,40,277.8393
INCTF_DETAIL,2005-02-01,50,90,279.5506
INCTF_DETAIL,2005-02-01,400,10,281.8149
INCTF_DETAIL,2005-02-01,400,40,279.3168
INCTF_DETAIL,2005-02-01,400,90,282.9493
INCTF_DETAIL,2005-02-01,800,10,279.5506
INCTF_DETAIL,2005-02-01,800,40,279.9833
INCTF_DETAIL,2005-02-01,800,90,282.1017
INCTF_DETAIL,2005-02-01,2400,10,287.977
INCTF_DETAIL,2005-02-01,2400,40,286.8488
INCTF_DETAIL,2005-02-01,2400,90,287.0834
INCTF_DETAIL,2005-02-01,6000,10,298.061
INCTF_DETAIL,2005-02-01,6000,40,296.3028
INCTF_DETAIL,2005-02-01,6000,90,296.371
INCTF_DETAIL,2005-03-01,50,10,285.512
INCTF_DETAIL,2005-03-01,50,40,283.8549
INCTF_DETAIL,2005-03-01,50,90,285.3504
INCTF_DETAIL,2005-03-01,400,10,288.3782
INCTF_DETAIL,2005-03-01,400,40,285.0916
INCTF_DETAIL,2005-03-01,400,90,288.3996
INCTF_DETAIL,2005-03-01,800,10,285.3504
INCTF_DETAIL,2005-03-01,800,40,285.5939
INCTF_DETAIL,2005-03-01,800,90,287.4572
INCTF_DETAIL,2005-03-01,2400,10,293.5209
INCTF_DETAIL,2005-03-01,2400,40,292.2668
INCTF_DETAIL,2005-03-01,2400,90,292.3438
INCTF_DETAIL,2005-03-01,6000,10,302.8139
INCTF_DETAIL,2005-03-01,6000,40,300.9782
INCTF_DETAIL,2005-03-01,6000,90,300.968
INCTF_DETAIL,2005-04-01,50,10,280.1293
INCTF_DETAIL,2005-04-01,50,40,279.5931
INCTF_DETAIL,2005-04-01,50,90,281.3988
INCTF_DETAIL,2005-04-01,400,10,283.3471
INCTF_DETAIL,2005-04-01,400,40,281.0915
INCTF_DETAIL,2005-04-01,400,90,284.765
INCTF_DETAIL,2005-04-01,800,10,281.3988
INCTF_DETAIL,2005-04-01,800,40,281.8391
INCTF_DETAIL,2005-04-01,800,90,283.9802
INCTF_DETAIL,2005-04-01,2400,10,289.9826
INCTF_DETAIL,2005-04-01,2400,40,288.8473
INCTF_DETAIL,2005-04-01,2400,90,289.0857
INCTF_DETAIL,2005-04-01,6000,10,300.4289
INCTF_DETAIL,2005-04-01,6000,40,298.6532
INCTF_DETAIL,2005-04-01,6000,90,298.7165
INCTF_DETAIL,2005-05-01,50,10,290.7709
INCTF_DETAIL,2005-05-01,50,40,289.1158
INCTF_DETAIL,2005-05-01,50,90,290.4075
INCTF_DETAIL,2005-05-01,400,10,294.2493
INCTF_DETAIL,2005-05-01,400,40,290.8404
INCTF_DETAIL,2005-05-01,400,90,294.8978
INCTF_DETAIL,2005-05-01,800,10,290.4075
INCTF_DETAIL,2005-05-01,800,40,291.0197
INCTF_DETAIL,2005-05-01,800,90,293.4674
INCTF_DETAIL,2005-05-01,2400,10,298.4965
INCTF_DETAIL,2005-05-01,2400,40,297.4363
INCTF_DETAIL,2005-05-01,2400,90,297.852
INCTF_DETAIL,2005-05-01,6000,10,308.1084
INCTF_DETAIL,2005-05-01,6000,40,306.3681
INCTF_DETAIL,2005-05-01,6000,90,306.5626
INCTF_DETAIL,2005-06-01,50,10,290.2537
INCTF_DETAIL,2005-06-01,50,40,288.552
INCTF_DETAIL,2005-06-01,50,90,289.8202
INCTF_DETAIL,2005-06-01,400,10,293.8161
INCTF_DETAIL,2005-06-01,400,40,290.3512
INCTF_DETAIL,2005-06-01,400,90,294.5189
INCTF_DETAIL,2005-06-01,800,10,289.8202
INCTF_DETAIL,2005-06-01,800,40,290.4914
INCTF_DETAIL,2005-06-01,800,90,293.0254
INCTF_DETAIL,2005-06-01,2400,10,297.9465
INCTF_DETAIL,2005-06-01,2400,40,296.9218
INCTF_DETAIL,2005-06-01,2400,90,297.3888
INCTF_DETAIL,2005-06-01,6000,10,307.5593
INCTF_DETAIL,2005-06-01,6000,40,305.8422
INCTF_DETAIL,2005-06-01,6000,90,306.0683
INCTF_DETAIL,2005-07-01,50,10,293.9594
INCTF_DETAIL,2005-07-01,50,40,291.3995
INCTF_DETAIL,2005-07-01,50,90,292.4462
INCTF_DETAIL,2005-07-01,400,10,297.3611
INCTF_DETAIL,2005-07-01,400,40,293.0901
INCTF_DETAIL,2005-07-01,400,90,297.1098
